Id,Predicted
409,61.12194216461501
410,28.88499287699134
411,35.266096905606425
412,40.347354367455324
413,22.259769005609552
414,27.767674991408057
415,28.07330173982882
416,47.69996688902603
417,47.945356151012504
418,46.2189854356142
419,61.934149384684176
420,67.92279069287824
421,42.52149029505997
422,45.77232087866147
423,54.63250123829226
424,55.83392729662451
425,37.74893956446293
426,45.04371959828974
427,39.36609853144367
428,55.3040000767314
429,51.63025040004891
430,47.36077968380374
431,46.09214769254582
432,50.45042241369712
433,59.955847424136934
434,62.7167903816994
435,43.502475994105325
436,48.29134915573501
437,19.06851489354176
438,34.6242902146535
439,44.44860314571144
440,35.18253917558085
441,50.84502344449199
442,51.67443213164474
443,45.899556601734744
444,45.871450515552006
445,66.65710661618542
446,42.98098655851485
447,38.55170042032638
448,57.92939708504602
449,22.608298424961436
450,46.49603939005904
451,53.23954871588684
452,56.49334426093613
453,57.87508529648177
454,38.653493198366476
455,34.936207107706686
456,45.73860084876817
457,63.29080140402052
458,36.422923297380535
459,52.9546797728255
460,41.372768172804356
461,55.172081347778786
462,68.84362336037029
463,57.79810569143041
464,45.6119806792679
465,47.02813248675102
466,61.16018579517275
467,35.68904049231554
468,78.22703883059899
469,47.75797203872106
470,57.70981821941873
471,48.352274062889116
472,58.21293006609375
473,52.92933371863508
474,45.53201653903037
475,46.51743849793158
476,52.612876516712895
477,51.669976928230824
478,41.844767127235635
479,50.88084960239273
480,64.3575799621118
481,56.95091308115432
482,51.1837288712795
483,59.37606744856944
484,55.29009816208463
485,33.876928658587914
486,42.484811440507876
487,54.224559580876544
488,49.72589232611772
489,58.172093693896485
490,59.87625136022514
491,61.603415162235365
492,62.059355140747755
493,36.877566280315364
494,39.54432490430241
495,37.51444351708701
496,42.57752401502822
497,42.86398061608001
498,44.55132500664669
499,43.66943882325189
500,49.018470982208584
501,62.71905769455566
502,29.824907251121928
503,29.773427184186602
504,26.908881805501405
505,55.389998568102165
506,41.74865819293178
507,58.07722602869454
508,34.18390185189495
509,50.39760031721349
510,62.70497406976606
511,58.127409073642
512,63.573020174579455
513,48.46091633501714
514,45.3646729942152
515,48.65913208825343
516,52.91752701765249
517,34.16976919293437
518,56.281665013815854
519,54.38649762035882
520,34.96381589743169
521,46.51173775440439
522,48.99925894795591
523,23.512863719587294
524,24.03819046004717
525,25.870418830408482
526,49.64413255578838
527,56.34235113771387
528,43.40178219913581
529,46.83925676705575
530,29.011248393755025
531,52.64929937785085
532,47.37442662864845
533,38.29615133256789
534,25.25593791500409
535,41.623344792703776
536,35.352550464659785
537,54.48469783117198
538,64.64564424620062
539,39.55333981599828
540,45.85190183074069
541,50.98150821516661
542,42.14402368384517
543,44.650093865700455
544,37.51871794364218
545,49.03867303238016
546,53.91956389740722
547,35.06885034636923
548,38.268664038822806
549,36.755327048464274
550,52.87956268692227
551,34.6112128142144
552,46.60156764189077
553,50.06282003870573
554,57.960657147029764
555,30.699031240401062
556,30.237926934379338
557,45.561388285605396
558,68.71893366554619
559,44.97661819743447
560,34.159992802704444
561,47.94438070699877
562,39.89049800685321
563,61.76010415694239
564,38.2231002114703
565,38.87095104969608
566,48.052598556381
567,42.65932130759939
568,45.71961251825431
569,43.75469995648333
570,46.44338666634982
571,20.27390022210284
572,54.54817690223563
573,54.1065375285734
574,45.09180018411328
575,32.9237951335928
576,46.62131649447092
577,46.16592613755923
578,37.91246429408848
579,35.47636021347989
580,44.58081343308911
581,29.65883773563457
582,56.80930203238759
583,24.490166148316206
584,56.41794136937518
585,45.50056574232696
586,30.750878851652864
587,20.168956195724185
588,24.368287684187017
589,54.70405612719364
590,48.43438150681876
591,48.134410239148885
592,37.35602676607506
593,46.027534111564734
594,44.619999031193885
595,43.08461386906471
596,48.145300422767846
597,60.567623186789774
598,40.899540604126244
599,48.676079161168516
600,45.65735420116072
601,37.506873262643005
602,35.119951396033876
603,48.3215706758532
604,41.959461011573985
605,52.88198024428963
606,56.341422051411
607,41.787498096058485
608,35.90534587926263
609,37.03999718657481
610,57.95142446748412
611,36.30946540011172
612,35.541761675421256
613,59.28793680827003
614,65.15292335085321
615,30.85496837669453
616,28.378247728605302
617,41.636058994782026
618,35.371632105754266
619,46.84893673089411
620,32.87278764961559
621,22.66633788466548
622,26.57953512406121
623,30.61530225369473
624,71.66504785799037
625,33.70188189200827
626,46.72188764574594
627,25.68820312155938
628,49.53258140409405
629,38.82152150829562
630,35.928701335848395
631,36.608785387228096
632,46.43486654519984
633,42.10301472241161
634,36.93467179678072
635,53.48073097559589
636,35.49752605995039
637,34.117168361824966
638,35.371632105754266
639,34.16411097531464
640,38.83966437484441
641,26.661735145972607
642,42.75409093364845
643,39.754753299778265
644,43.75343678427433
645,31.467926175372305
646,52.430560051258894
647,37.20006128137867
648,49.82779127729384
649,52.14673704772629
650,39.89986160540391
651,50.42735386091005
652,47.84912828748968
653,35.24771749642472
654,42.19030125780495
655,43.74007486338789
656,25.562742347802786
657,57.5865348058754
658,31.12979233439853
659,43.787986892107426
660,57.752349554541304
661,53.39358179593048
662,61.91353763207168
663,46.04918137553649
664,42.7224432844185
665,36.05773728042885
666,66.28784363523252
667,47.14730391708402
668,74.83994260652722
669,54.233475690547536
670,45.22132710778006
671,28.166684532479806
672,40.918400278649266
673,43.22993158616629
674,46.96931626823498
675,44.284157772788674
676,60.56159744322865
677,56.26623219733513
678,46.852839945696616
679,29.49507073802722
680,46.044635323036914
681,51.44183960921323
682,51.30166313811922
683,51.45490322120532
684,36.24798690413006
685,37.576007724090495
686,47.60103809685031
687,45.75170042546856
688,44.10871979742965
689,37.42262939350986
690,48.90386356628926
691,57.255579950300564
692,42.96757929276461
693,22.89841375190543
694,43.60880300034969
695,38.84810199556061
696,49.22002996147948
697,55.47968122432015
698,39.675161096733376
699,46.670193142759246
700,47.910706923838255
701,37.68262245788457
702,40.70368096437388
703,49.14723877529461
704,67.36853891738511
705,28.77789462378899
706,41.70355745960789
707,47.33271129775145
708,53.8909004390728
709,26.146217589076308
710,44.185677975289856
711,55.543644466539085
712,65.77636730249117
713,49.94145207970798
714,54.438227699730504
715,35.69986760705518
716,45.33983199481496
717,39.59642026701094
718,64.88208769599228
719,30.105852516670257
720,53.89819278300025
721,63.45055227281698
722,41.957058937411084
723,57.49469534308099
724,51.07648485072319
725,32.896937917741596
726,55.16586573822263
727,41.56379105520095
728,49.0057675185072
729,63.413157162587524
730,52.90474967411316
731,57.72936080649369
732,35.87770751596638
733,52.88971834150425
734,56.175036302497574
735,40.22891441581916
736,43.20498547919355
737,57.77263755715245
738,57.66180721766612
739,46.890888084204455
740,46.755988601054845
741,46.17534186061783
742,55.1536349255215
743,44.01475692635917
744,55.83986215020866
745,37.50304413008666
746,63.5691601625329
747,48.78902288787476
748,46.864634799980664
749,50.47877786446627
750,39.75330092876344
751,40.70906789052036
752,33.9630732059241
753,47.00824402593005
754,43.26470588011077
755,53.86309446664769
756,40.194601577539935
757,48.32901656204146
758,44.447613658872456
759,37.12661175625824
760,44.834486581703565
761,48.104363419269596
762,62.640797016277105
763,49.360838978981235
764,65.60010129284285
765,26.868139943085094
766,63.257937943570454
767,54.83490673524136
768,39.8153084004705
769,52.709202731110096
770,57.98095021470721
771,45.11491533776144
772,51.63282680814661
773,64.46186801238343
774,59.773359655187
775,37.86467594576298
776,23.452448466442338
777,43.03185281598723
778,44.19084608479974
779,65.93407977721427
780,37.90214418276925
781,54.753289059978876
782,35.6404660925612
783,37.58752318436174
784,55.088515081746195
785,40.14342726460139
786,47.05989015238379
787,32.833972937332945
788,40.38960651323412
789,51.5014643408627
790,35.0725589523005
791,40.10950400688774
792,47.04391053686154
793,70.00016645815033
794,49.98209252835712
795,42.02486244168003
796,48.12109635128773
797,39.301162298590945
798,43.60686646725679
799,41.11419196714215
800,54.54400364929364
801,46.81610431093191
802,39.1192285650227
803,42.933083361809345
804,45.50620273537092
805,43.61327682514469
806,25.25593791500409
807,47.17710469033317
808,59.97375724301706
809,37.72308182789568
810,50.07055729982055
811,51.07308839892632
812,36.29667899415585
813,28.566488248304786
814,25.97628115507221
815,59.54856411476652
816,70.19500970678295
817,43.60966630664459
818,31.43578650893718
819,54.52480643064298
820,57.214669362015826
821,43.0990523986159
822,46.775036183617615
823,58.59523734269154
824,42.10027729262309
825,46.12197842375426
826,43.39971606946
827,39.76187662143557
828,63.78179605502082
829,33.741126640135775
830,32.74624107757476
831,42.5427797945909
832,35.21132558013249
833,47.80708786687107
834,54.789794188762215
835,57.87395689835327
836,42.48899895375217
837,38.746421797057174
838,35.691383847330236
839,49.89848646377817
840,43.648614625696766
841,35.225862670162876
842,31.906025707145808
843,37.26700891678901
844,40.89011483725194
845,37.89268074542742
846,55.28522100175056
847,50.709601635582644
848,51.76084962932526
849,40.69390706193712
850,43.87357964613685
851,43.946469810443105
852,42.18184611242467
853,43.39074309302484
854,38.12662254587092
855,36.37494904816146
856,29.85385282670517
857,50.85728598662768
858,22.34919171251497
859,50.357879046469925
860,37.74981054190117
861,44.36763782242221
862,53.281715917002195
863,33.498406401620045
864,57.3695482314012
865,40.918400278649266
866,49.923664059915026
867,49.1328022574747
868,57.48196659634958
869,25.306991117137034
870,57.62909446858533
871,61.185397453509694
872,39.050048576529456
873,58.846019078093505
874,42.18744405033326
875,38.36151882825499
876,45.43965535451753
877,33.00699865374697
878,62.39889055962115
879,32.6130314571832
880,53.629450091521186
881,49.13585727951768
882,39.06491731128898
883,40.01038646991074
884,42.65203408912879
885,37.77936557623808
886,38.70089574677087
887,54.25918744495759
888,27.685621723895657
889,65.63561365340075
890,39.932383999962106
891,38.73724857405243
892,45.63660367595912
893,64.25139551466536
894,39.19532938968523
895,42.74665261186395
896,20.890662810956698
897,59.1886768046562
898,42.29737726881515
899,36.22206900489893
900,45.44026062672696
901,40.13412916026451
902,35.78563502377876
903,54.30714347463271
904,46.34916160692633
905,40.01236488300925
906,58.552204919421115
907,50.04755654615236
908,44.125176888589806
909,47.01133665016059
910,26.781878694760742
911,35.682702422843555
912,54.18624857701851
913,32.8637626237707
914,31.436685591705867
915,52.87558843847061
916,59.03135273675852
917,40.69106820298915
918,43.233994242697655
919,56.27590578763592
920,54.04970253212355
921,56.633649845490254
922,38.71707874657388
923,36.631899443334596
924,37.743733325000676
925,38.27635213954561
926,28.41499573902157
927,46.6286492926141
928,75.26928529719832
929,60.33610620025557
930,40.944752971886444
931,59.031032457128006
932,52.06633077111709
933,68.59376195055917
934,53.622665247613156
935,31.390044131847063
936,54.80315443934264
937,52.95988670912712
938,29.868866408850533
939,52.878596710498826
940,75.23422790294889
941,39.97352603597239
942,34.864214685630714
943,47.95746053878736
944,33.76314207690445
945,41.483218605741015
946,45.31008593863385
947,46.29823525487988
948,66.57084029518717
949,47.288948505972044
950,36.748606839323884
951,40.68340959874298
952,43.55477730758932
953,33.875562800851284
954,65.63532383839355
955,32.95854122136338
956,57.54411741886781
957,41.26827448151405
958,38.93564304532952
959,34.20155730028035
960,53.31609239673237
961,55.92162133909211
962,27.439939077973577
963,49.586957114180024
964,42.68823434422595
965,63.4794101273923
966,46.05233848499911
967,52.84342353768056
968,59.25313974685646
969,36.299020470693875
970,63.01171666842317
971,58.10230267453983
972,42.390873209264136
973,76.12836207581162
974,56.1992569523496
975,47.34120435769984
976,35.55885046558977
977,52.36056333594114
978,44.5907193583712
979,54.771060729711046
980,51.39966484635629
981,37.51807218034463
982,47.032584637142264
983,37.95928323690409
984,39.550124743434374
985,49.34478001482311
986,41.17492252047593
987,24.539364192129984
988,42.277868490554894
989,32.501942601454665
990,51.63510193070005
991,41.055894474328724
992,45.325066368688056
993,41.39900733204526
994,44.24930469451754
995,59.2753871442995
996,42.541612110083065
997,63.193524644494225
998,51.882516384309724
999,60.30590223697804
1000,26.707135232317615
1001,63.68000592338046
1002,55.10035362867312
1003,51.759958440586246
1004,26.487638334373926
1005,46.97255754581607
1006,47.06669402527048
1007,48.43700130915701
1008,47.047410857105945
1009,40.29130080003777
1010,31.99566917348502
1011,39.724960907241815
1012,40.59149715450089
1013,54.37129120472323
1014,44.714253989432684
1015,50.08331904800676
1016,37.82434906387376
1017,47.220650901822786
1018,33.56798602436983
1019,56.789878300642336
1020,50.28728297108991
1021,62.49535007785226
1022,51.260790064290376
1023,50.236586067279205
1024,39.440609430191415
1025,63.527967154203004
1026,46.54814458267718
1027,47.86811705401672
1028,54.95108658716303
1029,68.37061301388513
1030,56.256134278125444
1031,39.13653721072416
1032,40.07527257917309
1033,43.53519744964769
1034,42.536774481156456
1035,61.54515551376678
1036,40.16429210445563
1037,36.85555984723763
1038,41.187020745482506
1039,36.45118682097185
1040,60.4577786214187
1041,43.51002845214826
1042,45.06237058958405
1043,52.04229669746578
1044,42.67242068579788
1045,33.76700102700513
1046,61.08460225336972
1047,50.897297433518474
1048,53.63383399237293
1049,44.28084884845353
1050,64.94811846767274
1051,42.33128452215113
1052,24.83742775161668
1053,54.88192185519501
1054,57.599693655395406
1055,37.99677044491901
1056,40.56559255744777
1057,59.32643551780083
1058,64.84636239002376
1059,37.15013995678799
1060,55.25545083184889
1061,41.887599553414134
1062,36.4924105604327
1063,47.17739014624334
1064,54.59368858774595
1065,50.7477692075569
1066,44.67783667060602
1067,41.908234825319056
1068,47.42308209807668
1069,42.835511410995714
1070,52.97485261509745
1071,45.77718385729278
1072,46.24657703045656
1073,52.94712967887255
1074,45.49510013923036
1075,28.400306026400727
1076,47.69696388888869
1077,55.18782647417548
1078,37.44857726870319
1079,34.68494046570968
1080,46.34259485679126
1081,31.74663755801285
1082,59.1990455793244
1083,52.08278524107536
1084,41.16587331535527
1085,30.90502734504863
1086,46.05666809278445
1087,50.92058616705924
1088,46.025116747030054
1089,46.620401593052634
1090,45.40848617298592
1091,40.4300523113947
1092,44.719767180123284
1093,36.22788460356692
1094,37.08429949725658
1095,47.165708259056856
1096,46.77972299169891
1097,40.50383937992446
1098,49.47264601769533
1099,42.86882900604325
1100,44.475977237449456
1101,33.012025320782826
1102,66.64549101293844
1103,47.76784953326827
1104,30.460666343819895
1105,23.33831304840107
1106,63.05954662590008
1107,23.927636525652765
1108,40.76733152800933
1109,44.812479202727864
1110,61.940739289149874
1111,63.12116336930364
1112,67.04441356412633
1113,36.90090626597007
1114,48.61414642337169
1115,56.146024586758216
1116,44.28826372074457
1117,46.31298230514342
1118,60.64004953949427
1119,36.200359828442565
1120,37.30083344583893
1121,58.31250387791538
1122,52.234532003064764
1123,37.987175806398355
1124,37.2484574368144
1125,46.17552182367951
1126,59.661099325515806
1127,27.46403457806915
1128,35.607256607541366
1129,34.87477535217202
1130,54.431618150986246
1131,42.59813158825245
1132,48.982499482455495
1133,50.05850283695597
1134,43.93227333182343
1135,58.605116465342775
1136,22.145449323115983
1137,34.63758659110924
1138,39.900758363847565
1139,39.96310742316759
1140,61.02972330881671
1141,43.397042415733694
1142,27.109600630204536
1143,47.36591534997354
1144,55.55360092179929
1145,56.586058005014664
1146,52.68810868512422
1147,33.36356272818344
1148,27.14575577411417
1149,49.93065952702034
1150,56.30349599085042
1151,39.69764113543548
1152,55.021085573195734
1153,56.48783840539549
1154,47.59543468127566
1155,23.384646905913087
1156,49.22525754114938
1157,56.205378875628455
1158,34.69275505638829
1159,48.622498629736576
1160,39.796052688861394
1161,43.148475872087886
1162,52.010535907219285
1163,48.12276525581392
1164,30.238534820271603
1165,42.73833274872977
1166,60.11468116538387
1167,54.71831446686028
1168,47.841868174994005
1169,39.458548551901295
1170,46.05059177696721
1171,59.84719450806776
1172,39.57008076697779
1173,49.26024378680204
1174,52.785450054462835
1175,36.849091063799875
1176,48.86875155958331
1177,39.37465392739287
1178,41.04275971049481
1179,52.40177049317491
1180,45.34037481257849
1181,51.218911788362036
1182,62.10789303517704
1183,51.641752154474865
1184,40.2914709264445
1185,46.80413663465183
1186,37.22993377787361
1187,32.34568779260202
1188,39.76667082712163
1189,25.991181413746773
1190,56.096740347476924
1191,36.97371750660817
1192,46.37403447835506
1193,24.912157151207495
1194,47.846308108621095
1195,48.353958094333485
1196,31.322031161871937
1197,60.26364985346585
1198,54.57124211660583
1199,37.31637855910724
1200,62.93647281045869
1201,26.96805690725807
1202,56.34127850782153
1203,57.4447029146225
1204,50.734233436970264
1205,55.60484018717824
1206,42.35912575528398
1207,47.3807855516207
1208,55.48634905067631
1209,52.73015220552279
1210,50.1222127120631
1211,36.074677326229
1212,52.81872814527435
1213,30.141425859328628
1214,38.12661274141447
1215,47.17179784237463
1216,49.81854109667293
1217,57.91099705060063
1218,44.13115715309373
1219,52.41173054810374
1220,54.770882907484555
1221,50.131293584720694
1222,39.4904439060268
1223,43.07430917728867
1224,48.77090034778194
1225,50.05286580700015
1226,41.27510632814628
1227,44.96721973695118
1228,33.88328412119027
1229,51.01667196718345
1230,43.62331865612723
1231,52.97775680662916
1232,65.33520644382334
1233,47.264104760175
1234,52.595605122506164
1235,60.38052553042382
1236,54.47441339347496
1237,32.341400044358004
1238,48.72995331502368
1239,53.0426204690544
1240,46.87805115356214
1241,38.44957767447734
1242,39.81199736175988
1243,37.392752653313856
1244,48.9089265186592
1245,47.63331261111327
1246,64.41999917272108
1247,60.150838209152454
1248,42.0998280225971
1249,55.979917057301115
1250,57.984497219434104
1251,38.64870163719436
1252,45.75709836913257
1253,48.473430886257105
1254,50.20640400570309
1255,31.602694099113165
1256,28.75770334590878
1257,30.760673656602012
1258,41.992473690149104
1259,49.94816081560147
1260,27.28591019550498
1261,49.302839849519984
1262,70.32493789300437
1263,51.93434413570877
1264,51.385114042192015
1265,43.731494576051126
1266,24.294519133638325
1267,43.3248826844666
1268,39.002655037548664
1269,60.972304845072465
1270,35.892830096078804
1271,52.339041128378845
1272,44.720855536554254
1273,27.66361988500299
1274,53.719223059554494
1275,42.743321743072684
1276,55.87336202946509
1277,28.158421202772963
1278,49.56645766707719
1279,16.08590718900494
1280,52.097597329911906
1281,39.43020404098379
1282,52.94712967887255
1283,47.602510606584644
1284,39.58266938097736
1285,61.534732991164574
1286,48.62246167808123
1287,39.07330190686538
1288,40.2249691768329
1289,23.505626522436646
1290,52.62671973434884
1291,49.97710002850264
1292,43.93227333182343
1293,35.81216975220003
1294,52.72099019358143
1295,72.45439343915021
1296,40.19581733945204
1297,41.758001557882416
1298,22.63248334495216
1299,45.929991765350884
1300,49.80315154124009
1301,51.25236920966492
1302,50.93756319248809
1303,39.535477771254655
1304,41.16982545159477
1305,50.52045266393124
1306,38.89429746166342
1307,56.80711726605948
1308,27.05194733868558
1309,51.50085824843928
1310,38.297480952194384
1311,54.066695403770225
1312,50.40219352935015
1313,46.78474428287486
1314,56.24546139752897
1315,62.33676628643875
1316,44.688147753834905
1317,39.76693075874032
1318,36.1841600599122
1319,44.59429663038848
1320,31.908929020638595
1321,53.654628832789726
1322,43.23587555491229
1323,43.784720929760326
1324,59.867932055420496
1325,39.22142179860499
1326,34.519589286310655
1327,47.038641853214074
1328,61.03739450455912
1329,14.344310384021437
1330,41.50717616958434
1331,44.28479946630222
1332,37.14897006062451
1333,49.45619873944298
1334,40.51176818731489
1335,59.09865024344421
1336,32.57112132635853
1337,56.497115721376105
1338,55.63973524247395
1339,30.554538256169195
1340,38.17255575453719
1341,45.477592123772496
1342,66.84809237481136
1343,46.04067250825524
1344,34.98958684701966
1345,46.52106700546991
1346,44.441660827287784
1347,49.479138951630546
1348,56.102059585029004
1349,35.6701961264268
1350,52.62140270820523
1351,52.83252736999492
1352,35.082593128198425
1353,43.89866054661172
1354,61.15445240633903
1355,45.80906423399283
1356,49.36671243702673
1357,61.826721457523206
1358,47.29007144353728
1359,44.25794456996739
1360,32.64980049040877
1361,38.600958272040415
